zip,state,city,source
62349,IL,LORAINE,Archived federalgovernmentzipcodes.us Primary CSV
62351,IL,MENDON,Archived federalgovernmentzipcodes.us Primary CSV
62352,IL,MILTON,Archived federalgovernmentzipcodes.us Primary CSV
62353,IL,MOUNT STERLING,Archived federalgovernmentzipcodes.us Primary CSV
62354,IL,NAUVOO,Archived federalgovernmentzipcodes.us Primary CSV
62355,IL,NEBO,Archived federalgovernmentzipcodes.us Primary CSV
62356,IL,NEW CANTON,Archived federalgovernmentzipcodes.us Primary CSV
62357,IL,NEW SALEM,Archived federalgovernmentzipcodes.us Primary CSV
62358,IL,NIOTA,Archived federalgovernmentzipcodes.us Primary CSV
62359,IL,PALOMA,Archived federalgovernmentzipcodes.us Primary CSV
62360,IL,PAYSON,Archived federalgovernmentzipcodes.us Primary CSV
62361,IL,PEARL,Archived federalgovernmentzipcodes.us Primary CSV
62362,IL,PERRY,Archived federalgovernmentzipcodes.us Primary CSV
62363,IL,PITTSFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62365,IL,PLAINVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62366,IL,PLEASANT HILL,Archived federalgovernmentzipcodes.us Primary CSV
62367,IL,PLYMOUTH,Archived federalgovernmentzipcodes.us Primary CSV
62370,IL,ROCKPORT,Archived federalgovernmentzipcodes.us Primary CSV
62373,IL,SUTTER,Archived federalgovernmentzipcodes.us Primary CSV
62374,IL,TENNESSEE,Archived federalgovernmentzipcodes.us Primary CSV
62375,IL,TIMEWELL,Archived federalgovernmentzipcodes.us Primary CSV
62376,IL,URSA,Archived federalgovernmentzipcodes.us Primary CSV
62378,IL,VERSAILLES,Archived federalgovernmentzipcodes.us Primary CSV
62379,IL,WARSAW,Archived federalgovernmentzipcodes.us Primary CSV
62380,IL,WEST POINT,Archived federalgovernmentzipcodes.us Primary CSV
62401,IL,EFFINGHAM,Archived federalgovernmentzipcodes.us Primary CSV
62410,IL,ALLENDALE,Archived federalgovernmentzipcodes.us Primary CSV
62411,IL,ALTAMONT,Archived federalgovernmentzipcodes.us Primary CSV
62413,IL,ANNAPOLIS,Archived federalgovernmentzipcodes.us Primary CSV
62414,IL,BEECHER CITY,Archived federalgovernmentzipcodes.us Primary CSV
62417,IL,BRIDGEPORT,Archived federalgovernmentzipcodes.us Primary CSV
62418,IL,BROWNSTOWN,Archived federalgovernmentzipcodes.us Primary CSV
62419,IL,CALHOUN,Archived federalgovernmentzipcodes.us Primary CSV
62420,IL,CASEY,Archived federalgovernmentzipcodes.us Primary CSV
62421,IL,CLAREMONT,Archived federalgovernmentzipcodes.us Primary CSV
62422,IL,COWDEN,Archived federalgovernmentzipcodes.us Primary CSV
62423,IL,DENNISON,Archived federalgovernmentzipcodes.us Primary CSV
62424,IL,DIETERICH,Archived federalgovernmentzipcodes.us Primary CSV
62425,IL,DUNDAS,Archived federalgovernmentzipcodes.us Primary CSV
62426,IL,EDGEWOOD,Archived federalgovernmentzipcodes.us Primary CSV
62427,IL,FLAT ROCK,Archived federalgovernmentzipcodes.us Primary CSV
62428,IL,GREENUP,Archived federalgovernmentzipcodes.us Primary CSV
62431,IL,HERRICK,Archived federalgovernmentzipcodes.us Primary CSV
62432,IL,HIDALGO,Archived federalgovernmentzipcodes.us Primary CSV
62433,IL,HUTSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62434,IL,INGRAHAM,Archived federalgovernmentzipcodes.us Primary CSV
62435,IL,JANESVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62436,IL,JEWETT,Archived federalgovernmentzipcodes.us Primary CSV
62438,IL,LAKEWOOD,Archived federalgovernmentzipcodes.us Primary CSV
62439,IL,LAWRENCEVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62440,IL,LERNA,Archived federalgovernmentzipcodes.us Primary CSV
62441,IL,MARSHALL,Archived federalgovernmentzipcodes.us Primary CSV
62442,IL,MARTINSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62443,IL,MASON,Archived federalgovernmentzipcodes.us Primary CSV
62444,IL,MODE,Archived federalgovernmentzipcodes.us Primary CSV
62445,IL,MONTROSE,Archived federalgovernmentzipcodes.us Primary CSV
62446,IL,MOUNT ERIE,Archived federalgovernmentzipcodes.us Primary CSV
62447,IL,NEOGA,Archived federalgovernmentzipcodes.us Primary CSV
62448,IL,NEWTON,Archived federalgovernmentzipcodes.us Primary CSV
62449,IL,OBLONG,Archived federalgovernmentzipcodes.us Primary CSV
62450,IL,OLNEY,Archived federalgovernmentzipcodes.us Primary CSV
62451,IL,PALESTINE,Archived federalgovernmentzipcodes.us Primary CSV
62452,IL,PARKERSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62454,IL,ROBINSON,Archived federalgovernmentzipcodes.us Primary CSV
62458,IL,SAINT ELMO,Archived federalgovernmentzipcodes.us Primary CSV
62459,IL,SAINTE MARIE,Archived federalgovernmentzipcodes.us Primary CSV
62460,IL,SAINT FRANCISVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62461,IL,SHUMWAY,Archived federalgovernmentzipcodes.us Primary CSV
62462,IL,SIGEL,Archived federalgovernmentzipcodes.us Primary CSV
62463,IL,STEWARDSON,Archived federalgovernmentzipcodes.us Primary CSV
62464,IL,STOY,Archived federalgovernmentzipcodes.us Primary CSV
62465,IL,STRASBURG,Archived federalgovernmentzipcodes.us Primary CSV
62466,IL,SUMNER,Archived federalgovernmentzipcodes.us Primary CSV
62467,IL,TEUTOPOLIS,Archived federalgovernmentzipcodes.us Primary CSV
62468,IL,TOLEDO,Archived federalgovernmentzipcodes.us Primary CSV
62469,IL,TRILLA,Archived federalgovernmentzipcodes.us Primary CSV
62471,IL,VANDALIA,Archived federalgovernmentzipcodes.us Primary CSV
62473,IL,WATSON,Archived federalgovernmentzipcodes.us Primary CSV
62474,IL,WESTFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62475,IL,WEST LIBERTY,Archived federalgovernmentzipcodes.us Primary CSV
62476,IL,WEST SALEM,Archived federalgovernmentzipcodes.us Primary CSV
62477,IL,WEST UNION,Archived federalgovernmentzipcodes.us Primary CSV
62478,IL,WEST YORK,Archived federalgovernmentzipcodes.us Primary CSV
62479,IL,WHEELER,Archived federalgovernmentzipcodes.us Primary CSV
62480,IL,WILLOW HILL,Archived federalgovernmentzipcodes.us Primary CSV
62481,IL,YALE,Archived federalgovernmentzipcodes.us Primary CSV
62501,IL,ARGENTA,Archived federalgovernmentzipcodes.us Primary CSV
62510,IL,ASSUMPTION,Archived federalgovernmentzipcodes.us Primary CSV
62512,IL,BEASON,Archived federalgovernmentzipcodes.us Primary CSV
62513,IL,BLUE MOUND,Archived federalgovernmentzipcodes.us Primary CSV
62514,IL,BOODY,Archived federalgovernmentzipcodes.us Primary CSV
62515,IL,BUFFALO,Archived federalgovernmentzipcodes.us Primary CSV
62517,IL,BULPITT,Archived federalgovernmentzipcodes.us Primary CSV
62518,IL,CHESTNUT,Archived federalgovernmentzipcodes.us Primary CSV
62519,IL,CORNLAND,Archived federalgovernmentzipcodes.us Primary CSV
62520,IL,DAWSON,Archived federalgovernmentzipcodes.us Primary CSV
62521,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62522,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62523,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62524,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62525,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62526,IL,DECATUR,Archived federalgovernmentzipcodes.us Primary CSV
62530,IL,DIVERNON,Archived federalgovernmentzipcodes.us Primary CSV
62531,IL,EDINBURG,Archived federalgovernmentzipcodes.us Primary CSV
62532,IL,ELWIN,Archived federalgovernmentzipcodes.us Primary CSV
62533,IL,FARMERSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62534,IL,FINDLAY,Archived federalgovernmentzipcodes.us Primary CSV
62535,IL,FORSYTH,Archived federalgovernmentzipcodes.us Primary CSV
62536,IL,GLENARM,Archived federalgovernmentzipcodes.us Primary CSV
62537,IL,HARRISTOWN,Archived federalgovernmentzipcodes.us Primary CSV
62538,IL,HARVEL,Archived federalgovernmentzipcodes.us Primary CSV
62539,IL,ILLIOPOLIS,Archived federalgovernmentzipcodes.us Primary CSV
62540,IL,KINCAID,Archived federalgovernmentzipcodes.us Primary CSV
62541,IL,LAKE FORK,Archived federalgovernmentzipcodes.us Primary CSV
62543,IL,LATHAM,Archived federalgovernmentzipcodes.us Primary CSV
62544,IL,MACON,Archived federalgovernmentzipcodes.us Primary CSV
62545,IL,MECHANICSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62546,IL,MORRISONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62547,IL,MOUNT AUBURN,Archived federalgovernmentzipcodes.us Primary CSV
62548,IL,MOUNT PULASKI,Archived federalgovernmentzipcodes.us Primary CSV
62549,IL,MT ZION,Archived federalgovernmentzipcodes.us Primary CSV
62550,IL,MOWEAQUA,Archived federalgovernmentzipcodes.us Primary CSV
62551,IL,NIANTIC,Archived federalgovernmentzipcodes.us Primary CSV
62553,IL,OCONEE,Archived federalgovernmentzipcodes.us Primary CSV
62554,IL,OREANA,Archived federalgovernmentzipcodes.us Primary CSV
62555,IL,OWANECO,Archived federalgovernmentzipcodes.us Primary CSV
62556,IL,PALMER,Archived federalgovernmentzipcodes.us Primary CSV
62557,IL,PANA,Archived federalgovernmentzipcodes.us Primary CSV
62558,IL,PAWNEE,Archived federalgovernmentzipcodes.us Primary CSV
62560,IL,RAYMOND,Archived federalgovernmentzipcodes.us Primary CSV
62561,IL,RIVERTON,Archived federalgovernmentzipcodes.us Primary CSV
62563,IL,ROCHESTER,Archived federalgovernmentzipcodes.us Primary CSV
62565,IL,SHELBYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62567,IL,STONINGTON,Archived federalgovernmentzipcodes.us Primary CSV
62568,IL,TAYLORVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62570,IL,TOVEY,Archived federalgovernmentzipcodes.us Primary CSV
62571,IL,TOWER HILL,Archived federalgovernmentzipcodes.us Primary CSV
62572,IL,WAGGONER,Archived federalgovernmentzipcodes.us Primary CSV
62573,IL,WARRENSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62601,IL,ALEXANDER,Archived federalgovernmentzipcodes.us Primary CSV
62610,IL,ALSEY,Archived federalgovernmentzipcodes.us Primary CSV
62611,IL,ARENZVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62612,IL,ASHLAND,Archived federalgovernmentzipcodes.us Primary CSV
62613,IL,ATHENS,Archived federalgovernmentzipcodes.us Primary CSV
62615,IL,AUBURN,Archived federalgovernmentzipcodes.us Primary CSV
62617,IL,BATH,Archived federalgovernmentzipcodes.us Primary CSV
62618,IL,BEARDSTOWN,Archived federalgovernmentzipcodes.us Primary CSV
62621,IL,BLUFFS,Archived federalgovernmentzipcodes.us Primary CSV
62622,IL,BLUFF SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
62624,IL,BROWNING,Archived federalgovernmentzipcodes.us Primary CSV
62625,IL,CANTRALL,Archived federalgovernmentzipcodes.us Primary CSV
62626,IL,CARLINVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62627,IL,CHANDLERVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62628,IL,CHAPIN,Archived federalgovernmentzipcodes.us Primary CSV
62629,IL,CHATHAM,Archived federalgovernmentzipcodes.us Primary CSV
62630,IL,CHESTERFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62631,IL,CONCORD,Archived federalgovernmentzipcodes.us Primary CSV
62633,IL,EASTON,Archived federalgovernmentzipcodes.us Primary CSV
62634,IL,ELKHART,Archived federalgovernmentzipcodes.us Primary CSV
62635,IL,EMDEN,Archived federalgovernmentzipcodes.us Primary CSV
62638,IL,FRANKLIN,Archived federalgovernmentzipcodes.us Primary CSV
62639,IL,FREDERICK,Archived federalgovernmentzipcodes.us Primary CSV
62640,IL,GIRARD,Archived federalgovernmentzipcodes.us Primary CSV
62642,IL,GREENVIEW,Archived federalgovernmentzipcodes.us Primary CSV
62643,IL,HARTSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62644,IL,HAVANA,Archived federalgovernmentzipcodes.us Primary CSV
62649,IL,HETTICK,Archived federalgovernmentzipcodes.us Primary CSV
62650,IL,JACKSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62651,IL,JACKSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62655,IL,KILBOURNE,Archived federalgovernmentzipcodes.us Primary CSV
62656,IL,LINCOLN,Archived federalgovernmentzipcodes.us Primary CSV
62659,IL,LINCOLNS NEW SALEM,Archived federalgovernmentzipcodes.us Primary CSV
62660,IL,LITERBERRY,Archived federalgovernmentzipcodes.us Primary CSV
62661,IL,LOAMI,Archived federalgovernmentzipcodes.us Primary CSV
62662,IL,LOWDER,Archived federalgovernmentzipcodes.us Primary CSV
62663,IL,MANCHESTER,Archived federalgovernmentzipcodes.us Primary CSV
62664,IL,MASON CITY,Archived federalgovernmentzipcodes.us Primary CSV
62665,IL,MEREDOSIA,Archived federalgovernmentzipcodes.us Primary CSV
62666,IL,MIDDLETOWN,Archived federalgovernmentzipcodes.us Primary CSV
62667,IL,MODESTO,Archived federalgovernmentzipcodes.us Primary CSV
62668,IL,MURRAYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62670,IL,NEW BERLIN,Archived federalgovernmentzipcodes.us Primary CSV
62671,IL,NEW HOLLAND,Archived federalgovernmentzipcodes.us Primary CSV
62672,IL,NILWOOD,Archived federalgovernmentzipcodes.us Primary CSV
62673,IL,OAKFORD,Archived federalgovernmentzipcodes.us Primary CSV
62674,IL,PALMYRA,Archived federalgovernmentzipcodes.us Primary CSV
62675,IL,PETERSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62677,IL,PLEASANT PLAINS,Archived federalgovernmentzipcodes.us Primary CSV
62681,IL,RUSHVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62682,IL,SAN JOSE,Archived federalgovernmentzipcodes.us Primary CSV
62683,IL,SCOTTVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62684,IL,SHERMAN,Archived federalgovernmentzipcodes.us Primary CSV
62685,IL,SHIPMAN,Archived federalgovernmentzipcodes.us Primary CSV
62688,IL,TALLULA,Archived federalgovernmentzipcodes.us Primary CSV
62689,IL,THAYER,Archived federalgovernmentzipcodes.us Primary CSV
62690,IL,VIRDEN,Archived federalgovernmentzipcodes.us Primary CSV
62691,IL,VIRGINIA,Archived federalgovernmentzipcodes.us Primary CSV
62692,IL,WAVERLY,Archived federalgovernmentzipcodes.us Primary CSV
62693,IL,WILLIAMSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62694,IL,WINCHESTER,Archived federalgovernmentzipcodes.us Primary CSV
62695,IL,WOODSON,Archived federalgovernmentzipcodes.us Primary CSV
62701,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62702,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62703,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62704,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62705,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62706,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62707,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62708,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62711,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62712,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62713,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62715,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62716,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62719,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62721,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62722,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62723,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62726,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62736,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62739,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62746,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62756,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62757,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62761,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62762,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62763,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62764,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62765,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62766,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62767,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62769,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62776,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62777,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62781,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62786,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62791,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62794,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62796,IL,SPRINGFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62801,IL,CENTRALIA,Archived federalgovernmentzipcodes.us Primary CSV
62803,IL,HOYLETON,Archived federalgovernmentzipcodes.us Primary CSV
62805,IL,AKIN,Archived federalgovernmentzipcodes.us Primary CSV
62806,IL,ALBION,Archived federalgovernmentzipcodes.us Primary CSV
62807,IL,ALMA,Archived federalgovernmentzipcodes.us Primary CSV
62808,IL,ASHLEY,Archived federalgovernmentzipcodes.us Primary CSV
62809,IL,BARNHILL,Archived federalgovernmentzipcodes.us Primary CSV
62810,IL,BELLE RIVE,Archived federalgovernmentzipcodes.us Primary CSV
62811,IL,BELLMONT,Archived federalgovernmentzipcodes.us Primary CSV
62812,IL,BENTON,Archived federalgovernmentzipcodes.us Primary CSV
62814,IL,BLUFORD,Archived federalgovernmentzipcodes.us Primary CSV
62815,IL,BONE GAP,Archived federalgovernmentzipcodes.us Primary CSV
62816,IL,BONNIE,Archived federalgovernmentzipcodes.us Primary CSV
62817,IL,BROUGHTON,Archived federalgovernmentzipcodes.us Primary CSV
62818,IL,BROWNS,Archived federalgovernmentzipcodes.us Primary CSV
62819,IL,BUCKNER,Archived federalgovernmentzipcodes.us Primary CSV
62820,IL,BURNT PRAIRIE,Archived federalgovernmentzipcodes.us Primary CSV
62821,IL,CARMI,Archived federalgovernmentzipcodes.us Primary CSV
62822,IL,CHRISTOPHER,Archived federalgovernmentzipcodes.us Primary CSV
62823,IL,CISNE,Archived federalgovernmentzipcodes.us Primary CSV
62824,IL,CLAY CITY,Archived federalgovernmentzipcodes.us Primary CSV
62825,IL,COELLO,Archived federalgovernmentzipcodes.us Primary CSV
62827,IL,CROSSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62828,IL,DAHLGREN,Archived federalgovernmentzipcodes.us Primary CSV
62829,IL,DALE,Archived federalgovernmentzipcodes.us Primary CSV
62830,IL,DIX,Archived federalgovernmentzipcodes.us Primary CSV
62831,IL,DU BOIS,Archived federalgovernmentzipcodes.us Primary CSV
62832,IL,DU QUOIN,Archived federalgovernmentzipcodes.us Primary CSV
62833,IL,ELLERY,Archived federalgovernmentzipcodes.us Primary CSV
62834,IL,EMMA,Archived federalgovernmentzipcodes.us Primary CSV
62835,IL,ENFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62836,IL,EWING,Archived federalgovernmentzipcodes.us Primary CSV
62837,IL,FAIRFIELD,Archived federalgovernmentzipcodes.us Primary CSV
62838,IL,FARINA,Archived federalgovernmentzipcodes.us Primary CSV
62839,IL,FLORA,Archived federalgovernmentzipcodes.us Primary CSV
62840,IL,FRANKFORT HEIGHTS,Archived federalgovernmentzipcodes.us Primary CSV
62841,IL,FREEMAN SPUR,Archived federalgovernmentzipcodes.us Primary CSV
62842,IL,GEFF,Archived federalgovernmentzipcodes.us Primary CSV
62843,IL,GOLDEN GATE,Archived federalgovernmentzipcodes.us Primary CSV
62844,IL,GRAYVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62846,IL,INA,Archived federalgovernmentzipcodes.us Primary CSV
62848,IL,IRVINGTON,Archived federalgovernmentzipcodes.us Primary CSV
62849,IL,IUKA,Archived federalgovernmentzipcodes.us Primary CSV
62850,IL,JOHNSONVILLE,Archived federalgovernmentzipcodes.us Primary CSV
62851,IL,KEENES,Archived federalgovernmentzipcodes.us Primary CSV
62852,IL,KEENSBURG,Archived federalgovernmentzipcodes.us Primary CSV
62853,IL,KELL,Archived federalgovernmentzipcodes.us Primary CSV
62854,IL,KINMUNDY,Archived federalgovernmentzipcodes.us Primary CSV
62855,IL,LANCASTER,Archived federalgovernmentzipcodes.us Primary CSV
